400,0.3507
410,0.528
420,0.6182
430,0.7357
440,0.7528
450,0.7938
460,0.7861
470,0.8003
480,0.7715
490,0.7648
500,0.7289
510,0.6699
520,0.6202
530,0.5604
540,0.4823
550,0.4157
560,0.344
570,0.2977
580,0.2693
590,0.257
600,0.2464
610,0.2399
620,0.2398
630,0.2395
640,0.2435
650,0.2534
660,0.2658
670,0.2727
680,0.2712
690,0.2629
700,0.2533
